TAP_service,table_name,objects,description
VizieR,J/A+A/611/A25/table1,2,"intermediate redshift Type II-P/L SNe ( Gall E.E.E., Kotak R., Leibundgut B., et al.)"
VizieR,J/ApJ/708/868/targets,2,"List of targets ( Cooksey K.L., Thom C., Prochaska J.X., Chen H.-W.)"
VizieR,J/A+A/686/A137/tab1grs,2,"Cosmic Web properties for BORG SDSS-constrained giant radio galaxies (table 1) ( Oei M.S.S.L., van Weeren R.J., Hardcastle M.J., Gast A.R.D.J.G.I.B., Leclercq F., Roettgering H.J.A., Dabhade P., Shimwell T.W., Botteon A.)"
VizieR,J/ApJ/641/L21/table1,2,"Sample properties ( Greene J.E., Ho L.C.)"
VizieR,J/ApJ/481/49/table1,2,"Photometry, spectral indices, and emission-line measurements (sample B) ( Hammer F., Flores H., Lilly S.J., Crampton D., Le Fevre O., Rola C., Mallen-Ornelas G., Schade D., Tresse L.)"
VizieR,J/MNRAS/436/997/table5,2,"Individual spatial clustering amplitudes of the the type-2 quasars studied in Bessiere et al. (2012MNRAS.426..276B) ( Ramos Almeida C., Bessiere P.S., Tadhunter C.N., Inskip K.J., Morganti R., Dicken D., Gonzalez-Serrano J.I., Holt J.)"
VizieR,J/ApJ/923/203/table1,2,"Metallicity gradients of the CLEAR+ (0.6<z<2.6) ( Simons R.C., Papovich C., Momcheva I., Trump J.R., Brammer G., Estrada-Carpenter V., Backhaus B.E., Cleri N.J., Finkelstein S.L., Giavalisco M., Ji Z., Jung I., Matharu J., Weiner B.)"
VizieR,J/MNRAS/436/997/table4,2,"Individual spatial clustering amplitudes of the 2-Jy PRGs sample ( Ramos Almeida C., Bessiere P.S., Tadhunter C.N., Inskip K.J., Morganti R., Dicken D., Gonzalez-Serrano J.I., Holt J.)"
VizieR,J/A+AS/142/275/tablea2,2,"Stars without emission ( Strassmeier K. G., Washuettl A., Granzer T., Scheck M., Weber M.)"
VizieR,J/MNRAS/436/718/table1,2,"List of SDSS targets whose spectra show detectable [OIII]{lambda}{lambda}4959, 5007 emission from Galactic PNe, HII regions and PN candidates ( Yuan H.B., Liu X.W.)"
VizieR,J/ApJ/793/101/table1,2,"Galaxy Properties ( Trump J.R., Barro G., Juneau S., et al.)"
VizieR,J/ApJ/857/126/table1,2,"Properties of the projected quasar pairs in the QPQ9 sample ( Lau M.W., Prochaska J.X., Hennawi J.F.)"
VizieR,J/MNRAS/458/3083/tablea1,2,"Details of the galaxies of detected galaxy clusters (Structures 6-8) ( Shakouri S., Johnston-Hollitt M., Dehghan S.)"
VizieR,J/ApJS/233/20/table6,2,"Cross-identified sources around the CGM-MASS galaxies ( Li J.-T., Bregman J.N., Wang Q.D., Crain R.A., Anderson M.E., Zhang S.)"
VizieR,J/A+A/506/1477/ocars,2,"Optical characteristics of astrometric radio sources ( Titov O., Malkin Z.)"
VizieR,J/ApJ/822/42/sfgal,2,"Star-forming galaxy observation log, emission line measurements, SFR and ionizing gas properties (tables 1, 2, 3 and 5) ( Onodera M., Carollo C.M., Lilly S., Renzini A., Arimoto N., Capak P., Daddi E., Scoville N., Tacchella S., Tatehora S., Zamorani G.)"
VizieR,J/ApJS/227/3/table4,2,"Giant arc redshift constraints ( Bayliss M.B., Ruel J., Stubbs C.W., et al.)"
VizieR,J/ApJ/925/120/table1,2,"Fermi blazars with Doppler factors ( Yang W.X., Wang H.G., Liu Y., Yang J.H., Xiao H.B., Ye X.H., Pei Z.Y., Zhang L.X., Fan J.H.)"
VizieR,J/ApJ/767/14/table2,2,"MASIV data ( Pursimo T., Ojha R., Jauncey D.L., Rickett B.J., Dutka M.S., Koay J.Y., Lovell J.E.J., Bignall H.E., Kedziora-Chudczer L., Macquart J.-P.)"
VizieR,J/A+A/631/A148/tablea1,2,"78 PSZ2 cluster candidates ( Aguado-Barahona A., Barrena R., Streblyanska A., Ferragamo A., Rubino-Martin J.A., Tramonte D., Lietzen H.)"
VizieR,J/A+A/599/A71/catalog,2,"Catalogue of 209276 SDSS star-forming galaxies empirically corrected for aperture using the empirical aperture corrections from Iglesias-Paramo et al. (2016, Cat J/ApJ/826/71) ( Duarte Puertas S., Vilchez J.M., Iglesias-Paramo J., Kehrig C., Perez-Montero E., Rosales-Ortega F.F.)"
VizieR,J/MNRAS/465/3558/table4,2,"List of candidate lensed galaxies with F500>=100mJy extracted from the ~600deg^2^ of the H-ATLAS fields ( Negrello M., Amber S., Amvrosiadis A., et al.)"
VizieR,J/A+A/466/63/table4,2,"The sample of 170 BL Lac objects selected from Nieppola et al. (2006, Cat. <J/A+A/445/441>). ( Wu Z., Jiang D.R., Gu M., Liu Y.)"
HEASARC,atlascsid,2,AT Large Area Survey (ATLAS) CDF-S/SWIRE ID and Classification C
VizieR,J/AJ/137/3761/table1,1,"The UV-blue QSO sample ( Bianchi L., Hutchings J.B., Efremova B., Herald J.E., Bressan A., Martin C.)"
VizieR,J/MNRAS/449/4010/tablea6,1,"Spectroscopic redshifts of galaxies in the direction of ACT-CL J2058.8+0123 measured using SALT RSS ( Kirk B., Hilton M., Cress C., et al.)"
VizieR,J/AJ/135/496/table3,1,"Color lens candidates ( Inada N., Oguri M., Becker R.H., et al.)"
VizieR,J/MNRAS/448/1206/table3,1,"The 28 spectroscopically confirmed PS1 SN Ia ( McCrum M., Smartt S.J., Rest A., et al.)"
VizieR,J/MNRAS/436/3581/chands82,1,"Chandra matched catalog ( LaMassa S.M., Urry C.M., Cappelluti N., Civano F., Ranalli P., Glikman E., Treister E., Richards G., Ballantyne D., Stern D., Comastri A., Cardamone C., Schawinski K., Bohringer H., Chon G., Murray S.S., Green P., Nandra K.)"
VizieR,J/ApJ/856/93/table1,1,"Galaxy pairs in SDSS-IV MaNGA (DR14) ( Fu H., Steffen J.L., Gross A.C., Dai Y.S., Isbell J.W., Lin L., Wake D., Xue R., Bizyaev D., Pan K.)"
VizieR,J/ApJS/250/26/table3,1,"The Golden Southern QSOs for the Sandage Test ( Boutsia K., Grazian A., Calderone G., Cristiani S., Cupani G., Guarneri F., Fontanot F., Amorin R., D'Odorico V., Giallongo E., Salvato M., Omizzolo A., Romano M., Menci N.)"
VizieR,J/MNRAS/488/4239/tablea3,1,"SNe IIb with no observed maximum sample ( Pessi P.J., Folatelli G., Anderson J.P., Bersten M., Burns C., Contreras C., Davis S., Englert B., Hamuy M., Hsiao E.Y., Martinez L., Morrell N., Phillips M.M., Suntzeff N., Stritzinger M.D.)"
VizieR,J/A+A/626/A90/table2,1,"Photometry and radial velocities for all observed target ( Hatzidimitriou D., Held E.V., Tognelli E., et al.)"
VizieR,J/ApJ/746/156/table1,1,"Master table ( Chandra P., Frail D.A.)"
VizieR,J/MNRAS/489/3351/table1,1,"The basic properties of the and the SED wavelength ranges ( Brown M.J.I., Duncan K.J., Landt H., Kirk M., Ricci C., Kamraj N., Salvato M., Ananna T.)"
VizieR,J/ApJS/240/39/table1,1,"The merging cluster collaboration radio-selected sample ( Golovich N., Dawson W.A., Wittman D.M., Jee M.J., Benson B., Lemaux B.C., van Weeren R.J., Andrade-Santos F., Sobral D., de Gasperin F., Bruggen M., Bradac M., Finner K., Peter A.)"
VizieR,J/ApJ/743/34/table1,1,"List of demi-luminous IR galaxies (deni_LIRGs) from 69 clusters sorted in descending order of L_IR_ ( Chung S.M., Eisenhardt P.R., Gonzalez A.H., Stanford S.A., Brodwin M., Stern D., Jarrett T.)"
VizieR,J/MNRAS/390/819/tableb1,1,"Data for CoNFIG-2 sample ( Gendre M.A., Wall J.V.)"
VizieR,J/ApJ/807/178/table1,1,"Rescaled mass and newly calculated richness for 1191 galaxy clusters ( Wen Z.L., Han J.L.)"
VizieR,J/A+A/520/A113/table4,1,"List of the 49 extragalactic radio sources not detected in one or both bands during EC025A and EC025B (7 sources out of 218 observed during EC025A and 42 sources out of 229 observed during EC025B) ( Bourda G., Charlot P., Porcas R.W., Garrington S.T.)"
VizieR,J/ApJ/817/172/chandra,1,"chandra matched catalog ( LaMassa S.M., Urry C.M., Cappelluti N., et al.)"
VizieR,J/ApJ/607/60/table2,1,"Optically faint FIRST-2MASS red quasar candidates ( Glikman E., Gregg M.D., Lacy M., Helfand D.J., Becker R.H., White R.L.)"
VizieR,J/ApJ/874/32/table2,1,"Data used for validation with Gupta+ (2011, J/ApJ/740/92) ages ( Rose B.M., Garnavich P.M., Berg M.A.)"
VizieR,J/ApJ/728/23/table4,1,"*Further quasars with potential FUV flux (GALEX S/N(FUV)>2) ( Worseck G., Prochaska J.X.)"
VizieR,J/MNRAS/482/2731/table1,1,"GRBs data used to estimate dust-to-metals ratios and N(Fe,Si)_dust_ ( Zafar T., Moller P.)"
VizieR,J/PASP/106/646/table1,1,"Quasar Photometry ( Kirhakos S., Sargent W.L.W., Schneider D.P., Bahcall J.N., Jannuzi B.T., Maoz D., Small T.A.)"
VizieR,J/MNRAS/440/1248/lrgdt2v,1,"Type2 voids from lrgdim in comoving coordinates ( Nadathur S., Hotchkiss S.)"
VizieR,J/ApJ/794/146/catalog,1,"Parameters 175 M dwarfs ( Theissen C.A., West A.A.)"
VizieR,J/ApJ/852/22/sample,1,"VLT/UVES spectra from Dall'Aglio+ (2008A&A...491..465D) and keck/HIRES spectra from KODIAQ (O'Meara+ 2015, J/AJ/150/111) used for our analysis (tables 1 and 2) ( Walther M., Hennawi J.F., Hiss H., Onorbe J., Lee K.-G., Rorai A., O'Meara J.)"
VizieR,J/MNRAS/397/1713/fsrq,1,"Flat-spectrum radio quasars from the SDSS DR3  quasar catalogue ( Chen Z., Gu M., Cao X.)"
VizieR,J/ApJ/722/L7/table1,1,"LAT-detected MOJAVE AGNs ( Pushkarev A.B., Kovalev Y.Y., Lister M.L.)"
VizieR,J/AJ/137/5022/table1,1,"The source sample of 24 BLOs ( Nieppola E., Hovatta T., Tornikoski M., Valtaoja E., Aller M.F., Aller H.D.)"
HEASARC,rassfirst,1,ROSAT All-Sky Survey Single FIRST Matches Catalog
VizieR,J/ApJS/238/29/table2,1,"Target information and observation log ( Park S., Lee J.-E., Kang W., Lee S.-G., Chun M.-Y., Kim K.-M., Yuk I.-S., Lee J.-J., Mace G.N., Kim H., Kaplan K.F., Park C., Sok Oh J., Lee S., Jaffe D.T.)"
VizieR,J/ApJ/613/129/table2,1,"Line Identifications and Equivalent Width Measurements ( Wise J.H., Eracleous M., Charlton J.C., Ganguly R.)"
VizieR,VIII/69A/uss,1,"Ultra Steep Spectrum sources (table2 of paper) ( De Breuck C., Tang Y., de Bruyn A.G., Rottgering H., van Breugel W.)"
VizieR,J/ApJ/923/267/table1,1,"Supernova velocities, light-curve parameters, and Hubble residuals for the Foundation sample ( Dettman K.G., Jha S.W., Dai Mi, Foley R.J., Rest A., Scolnic D.M., Siebert M.R., Chambers K.C., Coulter D.A., Huber M.E., Johnson E., Jones D.O., Kilpatrick C.D., Kirshner R.P., Pan Y.-C., Riess A.G., Shultz A.S.B.)"
VizieR,J/ApJ/662/224/table2,1,"Catalog of the 57 CIZA clusters with BSC X-Ray detected fluxes between 3 and 5x10^-12^ergs/cm^2^/s ( Kocevski D.D., Ebeling H., Mullis C.R., Tully R.B.)"
VizieR,J/ApJ/614/91/table2,1,"Data of 26 double-peaked broad-line AGNs in the radio-loud AGN sample ( Wu X.-B., Liu F.K.)"
VizieR,J/MNRAS/404/1321/tablea3,1,"QSOALS TiII column densities ( Welty D.E., Crowther P.A.)"
VizieR,J/ApJ/874/32/table1,1,"Local environment data for C13 (Campbell+ 2013, J/ApJ/763/88) SNIa ( Rose B.M., Garnavich P.M., Berg M.A.)"
VizieR,J/A+A/551/A93/table3,1,"List of sources showing emission lines in each mask ( Guaita L., Francke H., Gawiser E., Bauer F.E., Hayes M., Oestlin G., Padilla N.)"
VizieR,J/ApJS/240/15/groups,1,"HST/COS observations (table 1), group properties from SDSS analysis (table 2), detections in group sight lines (tables 3) and adopted group properties (table 8) ( Stocke J.T., Keeney B.A., Danforth C.W., Oppenheimer B.D., Pratt C.T., Berlind A.A., Impey C., Jannuzi B.)"
VizieR,J/A+A/539/A91/table5,1,"Global properties of the MASSIV sample ( Contini T., Garilli B., Le Fevre O., Kissler-Patig M., Amram P., Epinat B., Moultaka J., Paioro L., Queyrel J., Tasca L., Tresse L., Vergani D., Lopez-Sanjuan C., Perez-Montero E.)"
VizieR,J/A+A/557/A12/GRBs,1,"Sample of the {gamma}-ray bursts (GRB) studied, with redshift and luminosity distance (table C5) ( Zaninoni E., Bernardini M.G., Margutti R., Oates S., Chincarini G.)"
VizieR,J/ApJ/599/116/table2,1,Properties of Unabsorbed Quasars ( Vestergaard M.)
VizieR,J/MNRAS/450/2615/table2,1,"Spectroscopically surveyed extragalactic sources ( Saez C., Lehmer B.D., Bauer F.E., Stern D., Gonzales A., Rreza I., Alexander D.M., Matsuda Y., Geach J.E., Harrison F.A., Hayashino T.)"
VizieR,J/ApJ/819/154/table2,1,"Optical and X-ray properties of the main X-ray censored quasar sample ( Lusso E., Risaliti G.)"
VizieR,J/MNRAS/448/1206/table5,1,"*The 12 confirmed PS1 CCSNe ( McCrum M., Smartt S.J., Rest A., et al.)"
VizieR,J/ApJ/519/1/table2,1,"Lyman-break candidate spectroscopic results ( Steidel C.C., Adelberger K.L., Giavalisco M., Dickinson M., Pettini M.)"
HEASARC,xmmslewegs,1,XMM-Newton Slew Survey Extragalactic Sample
VizieR,J/ApJ/789/23/table3,1,"Properties of Host Galaxies with SDSS Spectra ( Kelly P.L., Filippenko A.V., Modjaz M., Kocevski D.)"
VizieR,J/ApJ/872/81/table6,1,"Metallicities of the partial Lyman limit systems (pLLSs) and LLSs in the COS circumgalactic medium (CGM) Compendium (CCC) sample ( Wotta C.B., Lehner N., Howk J.C., O'Meara J.M., Oppenheimer B.D., Cooksey K.L.)"
VizieR,J/ApJ/813/26/rmd,1,"Properties of runaway M dwarf  (RdM) candidates and Galactic potential test results and velocity angles  of M31 and Leo Stream ( Favia A., West A.A., Theissen C.A.)"
VizieR,J/MNRAS/493/3379/tablea1,1,"Table with GRB and AT2017gfo luminosity ratios ( Rossi A., Stratta G., Maiorano E., et al.)"
VizieR,J/A+A/544/A18/master,1,"The master catalog, one entry per galaxy ( van Velzen S., Falcke H., Schellart P., Nierstenhoefer N., Kampert K.-H.)"
VizieR,J/A+A/583/A124/tablea3,1,"Spectroscopic redshift catalogue ( Durret F., Wakamatsu K.-I., Nagayama T., Adami C., Biviano A.)"
VizieR,J/A+A/598/A17/2whsp,1,"The 2WHSP catalog (table 4) ( Chang Y.-L., Arsioli B., Giommi P., Padovani, P.)"
VizieR,J/ApJ/836/186/table1,1,"summary ( Jiang Y.-F., Green P.J., Greene J.E., et al.)"
VizieR,J/A+A/643/A103/tableb2,1,"Summary of literature search ( Pena-Herazo H.A., Amaya-Almazan R.A., Massaro F., et al.)"
VizieR,J/AJ/146/39/table1,1,"Log of the observations and other relevant information for the target stars ( Katime Santrich O.J., Pereira C.B., de Castro D.B.)"
VizieR,J/A+A/589/A98/table1,1,"Time intervals for calculating the PDS referred to trigger times, T90, redshifts ( Guidorzi C., Dichiara S., Amati L.)"
VizieR,J/A+A/409/115/table1,1,"New 2cm VLA observations of the IRAS 1Jy ULIRG sample. ( Nagar N.M., Wilson A.S., Falcke H., Veilleux S., Maiolino R.)"
VizieR,J/MNRAS/465/588/tablea1,1,"Details of the QGPs observed by us ( Dutta R., Srianand R., Gupta N., Momjian E., Noterdaeme P., Petitjean P., Rahmani H.)"
VizieR,J/A+A/542/A83/AGNs,1,"List of all the excess variance computed,  in the 2-10keV band, with 10, 20, 40 and 80ks intervals ( Ponti G., Papadakis I., Bianchi S., Guainazzi M., Matt G., Uttley P., Bonilla N.F.)"
VizieR,J/A+A/439/487/nuker,1,"Nuker law parameters of radio galaxies (tables 1, 2 and 3 of paper) ( De Ruiter H.R., Parma P., Capetti A., Fanti R., Morganti R., Santantonio L.)"
VizieR,J/ApJ/660/1072/table3,1,"The broad-line Seyfert 1 sample ( Wang J.-M., Zhang E.-P.)"
VizieR,J/MNRAS/430/3086/tablea5,1,"Revised redshift for sources in the CoNFIG catalogue ( Gendre M.A., Best P.N., Wall J.V., Ker L.M.)"
VizieR,J/A+A/590/A29/fitgal,1,"Catalog of galaxies ( Poudel A., Heinamaki P., Nurmi P., Teerikorpi P., Tempel E., Lietzen H., Einasto M.)"
VizieR,J/A+A/495/421/CAIXA,1,"Catalogue of AGN In the XMM-Newton Archive ( Bianchi S., Guainazzi M., Matt G., Fonseca Bonilla N., Ponti G.)"
VizieR,J/ApJ/763/42/table1,1,"SN sample ( Ofek E.O., Fox D., Cenko S.B., et al.)"
VizieR,J/AJ/155/188/table7,1,"Radio galaxy used in Section 2 ( Lin Y.-T., Huang H.-J., Chen Y.-C.)"
VizieR,J/ApJ/789/104/table1,1,"SN Sample ( Ofek E.O., Sullivan M., Shaviv N.J., Steinbok A., Arcavi I., Gal-Yam A., Tal D., Kulkarni S.R., Nugent P.E., Ben-Ami S., Kasliwal M.M., Cenko S.B., Laher R., Surace J., Bloom J.S., Filippenko A.V., Silverman J.M., Yaron O.)"
VizieR,J/ApJS/175/314/table1,1,"VSOP AGN Survey source list ( Dodson R., Fomalont E.B., Wiik K., et al.)"
VizieR,J/ApJ/859/53/table1,1,"Major properties of the MUSE medium-deep fields ( Marino R. A., Cantalupo S., Lilly S.J., et al.)"
VizieR,J/ApJ/881/154/blazars,1,"The SED parameters associated with the modeling of the broadband emission of BAT blazars (Table 4) and various jet powers (Table 5) ( Paliya V.S., Koss M., Trakhtenbrot B., Ricci C., Oh K., Ajello M., Stern D., Powell M.C., Urry C.M., Harrison F., Lamperti I., Mushotzky R., Marcotulli L., Mejia-Restrepo J., Hartmann D.)"
VizieR,J/ApJ/919/62/table3,1,"WB86 (Wills & Browne 1986ApJ...302...56W) properties (section 3.1) ( Runnoe J.C.,Boroson T.)"
VizieR,J/A+A/363/887/table1,1,"Candidates observed with the VLA ( Dallacasa D., Stanghellini C., Centonza M., Fanti R.)"
VizieR,J/AJ/152/12/table1,1,"AGN properties ( Lister M.L., Aller M.F., Aller H.D., Homan D.C., Kellermann K.I., Kovalev Y.Y., Pushkarev A.B., Richards J.L., Ros E., Savolainen T.)"
VizieR,J/AJ/126/119/table2,1,"Radio flux limits ( Rizza E., Morrison G.E., Owen F.N., Ledlow M.J., Burns J.O., Hill J.)"
VizieR,J/ApJ/730/19/comp,1,"Spectroscopic properties and SEDs of  composite sources ( Sargsyan L., Weedman D., Lebouteiller V., Houck J., Barry D., Hovhannisyan A., Mickaelian A.)"
VizieR,J/MNRAS/439/1648/table1,1,"Basic object properties and nuclear 12 & 18um continuum fluxes/ratios ( Asmus D., Hoenig S.F., Gandhi P., Smette A., Duschl W.J.)"
VizieR,J/ApJ/803/109/results,1,"AGN properties derived from decomposition and parameters for best-fitting model (tables 2 and 1) ( Hernan-Caballero A., Alonso-Herrero A., Hatziminaoglou E., Spoon H.W.W., Ramos Almeida C., Diaz Santos T., Honig S.F., Gonzalez-Martin O., Esquej P.)"
VizieR,J/ApJ/905/55/asess,1,"Bright-PAH in the AKARI-Spitzer Extragalactic Spectral Survey (ASESS) list (Table 1) and observations (Table 6) ( Lai T.S.-Y., Smith J.D.T., Baba S., Spoon H.W.W., Imanishi M.)"
VizieR,J/MNRAS/449/3191/table1,1,"Infrared photometric data of nearby RLGs ( Yang X.-H., Chen P.-S., Huang Y.)"
HEASARC,romabzcat,1,Roma-BZCAT Multi-Frequency Catalog of Blazars
VizieR,J/MNRAS/450/2658/blaears,1,"Radio fluxes of the 123 sources (tables 2 and 3) ( Mufakharov T.V., Mingaliev M.G., Sotnikova Yu.V., Ya.V. Naiden, Erkenov A.K.)"
VizieR,J/ApJ/888/92/table1,1,"Observations ( Larson K.L., Diaz-Santos T., Armus L., Privon G.C., Linden S.T., Evans A.S., Howell J., Charmandaris V., U. V, Sanders D.B., Stierwalt S., Barcos-Munoz L., Rich J., Medling A., Cook D., Oklopcic A., Murphy E.J., Bonfini P.)"
VizieR,J/ApJS/258/29/table4,1,"The 6dF galaxies affected by the telluric contamination ( Chen Y.-P., Zaw I., Farrar G.R., Elgamal S.)"
VizieR,J/MNRAS/498/5885/tablea1,1,"Quantities used in this work for analyses ( Barat D., D'Eugenio F., Colless M., Sweet S.M., Groves B., Cortese L.)"
VizieR,J/ApJS/186/427/table2,1,"T-Type classification schemes ( Nair P.B., Abraham R.G.)"
VizieR,J/MNRAS/404/1321/tablea1,1,"Component structures for Galactic sight lines for which high-resolution (FWHM<2km/s) CaII spectra are available ( Welty D.E., Crowther P.A.)"
VizieR,J/ApJ/614/671/table1,1,"Properties of submillimeter-quiet optically faint {mu}Jy radio galaxies (OFRGs) ( Chapman S.C., Smail I., Blain A.W., Ivison R.J.)"
VizieR,J/ApJ/723/47/table1,1,"Redshift validation subset: 23 spectroscopically observed thermonuclear (TN) SNe (SN.Ia) ( Rodney S.A., Tonry J.L.)"
VizieR,J/MNRAS/477/845/modelcor,1,"*Catalogue of corrected photometry (tables 2+4) ( Gilhuly C., Courteau S.)"
VizieR,J/ApJ/699/1610/table4,1,"IRAC Flux Densities for Chapman et al. (2005, Cat. J/ApJ/622/772) SMG Sample ( Hainline L.J., Blain A.W., Smail I., Frayer D.T., Chapman S.C., Ivison R.J., Alexander D.M.)"
VizieR,J/ApJS/153/119/table2,1,"Spectroscopic coverage of the US survey ( Mitchell K.J., Usher P.D.)"
VizieR,J/ApJ/616/71/table1,1,"Photometry of submillimeter-detected galaxies (SMGs) and optically faint {mu}Jy radio galaxies (OFRGs) ( Smail I., Chapman S.C., Blain A.W., Ivison R.J.)"
VizieR,J/A+A/550/A41/table1,1,"Source sample, with list of spectra ( Combes F., Garcia-Burillo S., Braine J., Schinnerer E., Walter F., Colina L.)"
VizieR,J/A+A/539/A48/table2,1,"Main properties of the sample of 195 Type 1 AGN analysed in this work ( Marchese E., Della Ceca R., Caccianiga A., Severgnini P., Corral A., Fanali R.)"
VizieR,J/ApJS/145/199/table2,1,"Object identification and log of optical observations ( Marziani P., Sulentic J.W., Zamanov R., Calvani M., Dultzin-Hacyan D., Bachev R., Zwitter T.)"
VizieR,J/AJ/134/169/table1,1,"Emission Line Objects in UDF Field ( Xu C., Pirzkal N., Malhotra S., et al.)"
VizieR,J/ApJ/927/91/table2,1,"Galaxies showing unwinding features ( Vulcani B., Poggianti B.M., Smith R., Moretti A., Jaffe Y.L., Gullieuszik M., Fritz J., Bellhouse C.)"
VizieR,J/ApJS/195/10/catalog,1,"the 4Ms source catalog (main and supplementary Chandra catalog, tables 3 and 6 of paper) ( Xue Y.Q., Luo B., Brandt W.N., et al.)"
VizieR,J/A+A/685/A25/tableb1,1,"Photometric properties and spectral energy distributions ( Andika I.T., Jahnke K., Onoue M., et al.)"
VizieR,J/A+A/574/A49/catalog,1,"Combined table from original tables ( Antonucci M., Talavera A., Vagnetti F., Trevese D., Comastri A., Paolillo M., Ranalli P., Vignali C.)"
