TAP_service,table_name,description
VizieR,J/MNRAS/467/1098/table1,"ASAS-SN Supernovae ( Holoien T.W.-S., Brown J.S., Stanek K.Z., et al.)"
VizieR,J/MNRAS/466/3309/table1,"Information on the sources studied for flux variability ( Rani P., Stalin C.S., Rakshit S.)"
VizieR,J/MNRAS/466/2570/tableb,"Identifiers and fundamental properties (table B1) and Photometric and morphological properties (table B2) of the galaxy used in this work ( Belfiore F., Maiolino R., Maraston C., et al.)"
VizieR,J/A+A/609/A84/vipersw1,"PDR-2 spectroscopic catalogue, VIPERS field W1 ( Scodeggio M., Guzzo L., Garilli B., et al.)"
VizieR,J/A+A/609/A84/vipersw4,"PDR-2 spectroscopic catalogue, VIPERS field W4 ( Scodeggio M., Guzzo L., Garilli B., et al.)"
VizieR,J/MNRAS/465/4180/tablea1,"List of selected H{alpha} stars ( Prichard L.J., Guhathakurta P., Hamren K.M., Dalcanton J.J., Dorman C.E., Seth A.C., Williams B.F., Damon G.A., Ilango A., Ilango M.)"
VizieR,J/A+A/611/A53/table,"Catalog of VVDS data and new zReliability labels ( Jamal S., Le Brun V., Le Fevre O., Vibert D., Schmitt A., Surace C., Copin Y., Garilli B., Moresco M., Pozzetti L.)"
VizieR,J/A+A/602/A33/table1,"Stellar Parameters ( Frasca A., Biazzo K., Alcala J.M., Manara C.F., Stelzer B., Covino E., Antoniucci S.)"
VizieR,J/A+A/602/A123/table1,"Multiwavelength properties of the 692 sources in the X-FIR sample ( Lanzuisi G., Delvecchio I., Berta S., Brusa M., Comastri A., Gilli R., Gruppioni C., Marchesi S., Perna M., Pozzi F., Salvato M., Symeonidis M., Vignali C., Vito F., Volonteri M., Zamorani G.)"
VizieR,J/MNRAS/474/1909/tablea1,"The mass, z and T-type-matched comparison sample of all spiral galaxies and their properties ( Fraser-McKelvie A., Brown M.J.I., Pimbblet K., Dolley T., Bonne N.J.)"
VizieR,J/A+A/591/A130/table1,"Sources used in the SED catalog ( Krauss F., Wilms J., Kadler M., et al.)"
VizieR,J/A+A/591/A21/sample,"Sample ( Marchesini E.J., Andruchow I., Cellone S.A., Combi J.A., Zibecchi L., Marti J., Romero G.E., Munoz-Arjonilla A.J., Luque-Escamilla P., Sanchez-Sutil J.R.)"
VizieR,J/MNRAS/474/1873/catalog,"Galaxy catalogue with classification and related information for our Main sample ( Wang L.-L., Luo A.-L., Shen S.-Y., Hou W., Kong X., Song Y.-H., Zhang J.-N., Wu H., Cao Z.-H., Hou Y.-H., Wang Y.-F., Zhang Y., Zhao Y.-H.)"
VizieR,J/MNRAS/473/663/catalog,"Redshift catalogue ( Mahler G., Richard J., Clement B., Lagattuta D., Schmidt K., Patricio V., Soucail G., Bacon R., Pello R., Bouwens R., Maseda M., Martinez J., Carollo M., Inami H., Leclercq F., Wisotzki L.)"
VizieR,J/MNRAS/473/1879/table1,"Catalogue containing redshift data for all sources taken by AAOmega and Hectospec ( Rhee J., Lah P., Briggs F.H., Chengalur J.N., Colless M., Willner S.P., Ashby M.L.N., Le Fevre O.)"
VizieR,J/MNRAS/471/4966/table2,"Non-ASAS-SN Supernovae ( Holoien T.W.-S., Brown J.S., Stanek K.Z., et al.)"
VizieR,J/MNRAS/471/4966/table1,"ASAS-SN Supernovae ( Holoien T.W.-S., Brown J.S., Stanek K.Z., et al.)"
VizieR,J/MNRAS/471/4027/table2,CVRHS classifications for 3962 Galaxies in the GZ2 Ring Sample ( Buta R.J.)
VizieR,J/MNRAS/471/3806/table1,"Radio sources with evidence of recurrent activity ( Kuzmicz A., Jamrozy M., Koziel-Wierzbowska D., Wezgowiec M.)"
VizieR,J/MNRAS/471/28/tablea1,"Herschel photometry of the objects studied in this work ( Kalfountzou E., Stevens J.A., Jarvis M.J., Hardcastle M.J., Wilner D., Elvis M., Page M.J., Trichas M., Smith D.J.B.)"
VizieR,J/A+A/596/A106/tablea1,"Complete 1Jy northern AGN sample ( Planck Collaboration, Ade P.A.R., Aghanim N., et al.)"
VizieR,J/A+A/596/A14/fpd_gr_p,"Fundamental plane distances to groups in SDSS using the cosmology of the recent Planck observations (Table A.3) ( Saulder C., van Kampen E., Chilingarian I., Mieske S., Zeilinger W.W.)"
VizieR,J/A+A/596/A14/fpd_gr_s,"Fundamental plane distances to groups in SDSS using a ""simple"" cosmology (Table A.3) ( Saulder C., van Kampen E., Chilingarian I., Mieske S., Zeilinger W.W.)"
VizieR,J/A+A/597/A48/tableb1,"Basic properties of the CALIFA stellar kinematics sample ( Falcon-Barroso J., Lyubenova M., van de Ven G., et al.)"
VizieR,J/A+A/598/A134/tablea1,"The 150 new gamma-ray signatures detected down to TS>10 level ( Arsioli B., Chang Y.-L.)"
VizieR,J/A+A/598/A17/2whsp,"The 2WHSP catalog (table 4) ( Chang Y.-L., Arsioli B., Giommi P., Padovani, P.)"
VizieR,J/A+A/599/A81/table4,"Redshifts for 17985 galaxies ( Moretti A., Gullieuszik M., Poggianti B., Paccagnella A., Couch W.J., Vulcani B., Bettoni D., Fritz J., Cava A., Fasaano G., D'Onofrio M., Omizzolo A.)"
VizieR,J/A+A/600/A90/catalog,"Full redshift catalog, combining the MUSE and VIMOS measurements ( Caminha G.B., Grillo C., Rosati P., Balestra I., Mercurio A., Vanzella E., Biviano A., Caputi K.I., Delgado-Correal C., Karman W., Lombardi M., Meneghetti M., Sartoris B., Tozz P.)"
VizieR,J/MNRAS/470/3071/table2,"Characteristics of our AGN mid-IR spectroscopic sample ( Jensen J., Hoenig S.F., Rakshit S., Alonso-Herrero A., Asmus D., Gandhi P., Kishimoto M., Smette A., Tristram K.R.W.)"
VizieR,J/A+A/601/A81/table1,"Properties of the FRIICAT sources ( Capetti A., Massaro F., Baldi R.D.)"
VizieR,J/A+A/590/A102/vipmlsw1,"VIPERS-MLS-W1 master catalogue ( Moutard T., Arnouts S., Ilbert O., Coupon J., Hudelot P., Vibert D., Comte V., Conseil S., Davidzon I., Guzzo L., Llebaria A., Martin C., McCracken H.J., Milliard B., Morrison G., Schiminovich D., Treyer M., Van Werbaeke L.)"
VizieR,J/A+A/574/A112/table3,"List of the 83 optically variable sources in the secure sample (qualities 1 and 2) ( De Cicco D., Paolillo M., Covone G., et al.)"
VizieR,J/A+A/573/A93/tablea1,"Sources observed with the Effelsberg telescope at 10.45 and 4.85GHz ( Vitale M., Fuhrmann L., Garcia-Marin M., Eckart A., Zuther J., Hopkins A.M.)"
VizieR,J/MNRAS/492/1887/table3,"Source catalogue ( Guo X., Gu Q., Ding N., Contini E., Chen Y.)"
VizieR,J/MNRAS/491/92/table1,"Sample ( Liao M., Gu M.)"
VizieR,J/A+A/546/A2/table1,"Main properties of studied galaxies ( Sanchez S.F., Rosales-Ortega F.F., Marino R.A., et al.)"
VizieR,J/A+A/546/A6/table1,"Id, Redshift, metal abundances, temperatures, and their {sigma} values, and data source (zero for Chandra, one for XMM--Newton) ( Anfreon S.)"
VizieR,J/MNRAS/490/613/table3,"Properties of the groups identified in the FOV of WFI 2033-4723 ( Sluse D., Rusu C.E., Fassnacht C.D., et al.)"
VizieR,J/MNRAS/490/3309/tableb1,"Physical properties of the selected of red and dead candidates ( Merlin E., Fortuni F., Torelli M., Santini P., Castellano M., Fontana A., Grazian A., Pentericci L., Pilo S., Schmidt K.B.)"
VizieR,J/A+A/548/A99/tablea1,"XSS extragalactic sample parameters ( Warwick R.S., Saxton R.D., Read A.M.)"
VizieR,J/MNRAS/489/3591/tablea1,"List of outliers and their hosts ( Pruzhinskaya M.V., Malanchev K.L., Kornilov M.V., Ishida E.E.O., Mondon F., Volnova A.A., Korolev V.S.)"
VizieR,J/MNRAS/489/3351/table1,"The basic properties of the and the SED wavelength ranges ( Brown M.J.I., Duncan K.J., Landt H., Kirk M., Ricci C., Kamraj N., Salvato M., Ananna T.)"
VizieR,J/MNRAS/489/2792/tabled1,"Properties of our galaxies ( Zanella A., Le Floc'h E., Harrison C.M., Daddi E., Bernhard E., Gobat R., Strazzullo V., Valentino F., Cibinel A., Sanchez Almeida J., Kohandel M., Fensch J., Behrendt M., Burkert A., Onodera M., Bournaud F., Scholtz J.)"
VizieR,J/MNRAS/488/4690/table1,"quasars and their properties ( Culliton C., Charlton J., Eracleous M., Ganguly R., Misawa T.)"
VizieR,J/A+A/551/A24/table1,"Clusters observed with the GMRT ( Venturi T., Giacintucci S., Dallacasa D., Cassano R., Brunetti G., Macario G., Athreya R.)"
VizieR,J/A+A/551/A8/speclong,"Object identifications and redshifts (table 5) ( de Hoon A.B.J., Lamer G., Schwope A., Muhlegger M., Fassbender R., Boehringer H., Lerchster M., Nastasi A., Suhada R., Brimioulle F., Dietrich J.P., Rosati P., Pierini D., Verdugo M., Santos J.S., Quintana H., Rabitz A., Takey A.)"
VizieR,J/A+A/555/A4/table2,"Integrated polarisation percentages for each source ( Mantovani F., Rossetti A., Junor W., Saikia D.J., Salter C.J.)"
VizieR,J/MNRAS/490/135/table2,"Target UDS galaxies for our magellan spectroscopic observation ( Lee S.-K., Im M., Hyun M., Park B., Kim J.-W., Kim D., Kim Y.)"
VizieR,J/MNRAS/492/315/tabled1,"RL & RQ catalogue ( Gupta M., Sikora M., Rusinek K.)"
VizieR,J/MNRAS/492/4325/tablea1,"SN Ia information ( Stahl B.E., Zheng W., de Jaeger T., et al.)"
VizieR,J/A+A/539/A80/main50,"Main sample D=5.0 mdens threshold catalog ( Liivamagi L.J., Tempel E., Saar E.)"
VizieR,J/A+A/539/A80/mainadap,"Main sample adaptive threshold catalog ( Liivamagi L.J., Tempel E., Saar E.)"
VizieR,J/A+A/539/A91/table5,"Global properties of the MASSIV sample ( Contini T., Garilli B., Le Fevre O., Kissler-Patig M., Amram P., Epinat B., Moultaka J., Paioro L., Queyrel J., Tasca L., Tresse L., Vergani D., Lopez-Sanjuan C., Perez-Montero E.)"
VizieR,J/MNRAS/493/2438/2bigb,"The Second Brazil-ICRANet Gamma-ray Blazars (2BIGB) catalog ( Arsioli B., Chang Y.-L., Musiimenta B.)"
VizieR,J/MNRAS/493/2339/table1,"Kinematic data for stars in OB-associations ( Melnik A.M., Dambis A.K.)"
VizieR,J/MNRAS/493/1044/tableb2,"All SNe Ia studied in this work ( Tucker M.A., Shappee B.J., Vallely P.J., et al.)"
VizieR,J/A+A/540/A47/table1,"Main properties of the CIG sample ( Fernandez Lorenzo M., Sulentic J., Verdes-Montenegro L., Ruiz J.E., Sabater J., Sanchez S.)"
VizieR,J/A+A/541/A160/table1,"*The Fermi-LAT ({gamma}-ray TS/flux-limited) sample ( Giommi P., Polenta G., Laehteenmaeki A., et al.)"
VizieR,J/A+A/541/A160/table2,"The Swift-BAT (hard X-ray flux-limited) sample ( Giommi P., Polenta G., Laehteenmaeki A., et al.)"
VizieR,J/A+A/541/A160/table3,"The ROSAT/RASS (soft X-ray flux-limited) sample ( Giommi P., Polenta G., Laehteenmaeki A., et al.)"
VizieR,J/A+A/542/A16/galaxies,"Catalogue of radio-selected SF/AGN candidates  with an X-ray detection in C-COSMOS ( Ranalli P., Comastri A., Zamorani G., Cappelluti N., Civano F., Georgantopoulos I., Gilli R., Schinnerer E., Smolcic V., Vignali C.)"
VizieR,J/A+A/542/A34/table1,"Basic characteristics and W_max_ for the sample of Luminous Red Galaxies (LRG) used ( Arnalte-Mur P., Labatie A., Clerc N., Martinez V.J., Starck J.-L., Lachieze-Rey M., Saar E., Paredes S.)"
VizieR,J/A+A/544/A25/sources,"List of studied sources ( Mingaliev M.G., Sotnikova Yu.V., Torniainen I., Tornikoski M., Udovitskiy R.Yu.)"
VizieR,J/A+A/544/A34/sources,"Parameters of the observed sources and of  the VLBI maps, and core properties ( Pushkarev A.B., Kovalev Y.Y.)"
VizieR,J/A+A/544/A38/spix_pub,"ATLAS 2.3GHz source catalogue of the CDF-S and ELAIS-S1 fields (table2 in the paper) ( Zinn P.-C., Middelberg E., Norris R.P., Hales C.A., Mao M.Y., Randall K.E.)"
VizieR,J/MNRAS/492/468/table,"Emission-line intensities (relative to H{beta}=1) and properties of Seyfert 2 AGNs ( Dors O.L., Freitas-Lemes P., Amores E.B., Perez-Montero E., Cardaci M.V., Hagele G.F., Armah M., Krabbe A.C., Faundez-Abans M.)"
VizieR,J/A+A/544/A81/snsdss,"Physical parameters of SNe and their host galaxies ( Hakobyan A.A., Adibekyan V.Zh., Aramyan L.S., Petrosian A.R., Gomes J.M., Mamon G.A., Kunth D., Turatto M.)"
VizieR,J/A+A/557/A123/xwas_cat,"X-ray/optical catalogue ( Esquej P., Page M., Carrera F.J., et al.)"
VizieR,J/A+A/557/A81/table2,"Parameters of X-ray sources ( Melnyk O., Plionis M., Elyiv A., Salvato M., Chiappetti L., Clerc N., Gandhi P., Pierre M., Sadibekova T., Pospieszalska-Surdej A., Surdej J.)"
VizieR,J/A+A/566/A59/catalog,"Source properties (table1) and summary of observing results (table2) ( Agudo I., Thum C., Gomez J.L., Wiesemeyer H.)"
VizieR,J/MNRAS/484/3785/tablea1,"Physical host data ( Brown J.S., Stanek K.Z., Holoien T.W.-S., Kochanek C.S., Shappee B.J., Prieto J.L., Dong S., Chen P., Thompson T.A., Beacom J.F., Stritzinger M.D., Bersier D., Brimacombe J.)"
VizieR,J/MNRAS/484/1899/table2,"Non-ASAS-SN SNe ( Holoien T.W-S., Brown J.S., Vallely P.J., et al.)"
VizieR,J/MNRAS/484/1899/table1,"ASAS-SN SNe ( Holoien T.W-S., Brown J.S., Vallely P.J., et al.)"
VizieR,J/MNRAS/484/1021/table4,"The large radio sources ( Orenstein B.J., Collier J.D., Norris R.P.)"
VizieR,J/MNRAS/483/5554/catalog,"Extragalactic X-ray source catalogue ( Earnshaw H.P., Roberts T.P., Middleton M.J., Walton D.J., Mateos S.)"
VizieR,J/A+A/569/A124/uv_vps,"GUViCS UV Virgo Cluster point-like sources (I2) ( Voyer E.N., Boselli A., Boissier S., Heinis S., Cortese L., Ferrarese L., Cote P., Cuillandre J.-C., Gwyn S.D.J., Peng E.W., Zhang H., Liu C.)"
VizieR,J/MNRAS/483/4847/tablea1,"Finding list: Low redshift AGN/companion galaxy pairs ( Keel W.C., Bennert V.N., Pancoast A., Harris C.E., Nierenberg A., Chojnowski S.D., Moiseev A.V., Oparin D.V., Lintott C.J., Schawinski K., Mitchell G., Cornen C.)"
VizieR,J/A+A/569/A95/tablea2,"Main properties objects discussed in Heidt & Nilsson (2011, J/A+A/529/A162) and the present work ( Kuegler S.D., Nilsson K., Heidt J., Esser J., Schultz T.)"
VizieR,J/A+A/570/A96/table12,"List of the program quasars and log of observations (tables 1 and 2 of the paper) ( Sulentic J.W., Marziani P., del Olmo A., Dultzin D., Perea J., Negrete C.A.)"
VizieR,J/MNRAS/483/1829/table1,"List of objects observed for the HST programme 10880 ( Urbano-Mayorgas J.J., Villar Martin M., Buitrago F., Piqueras Lopez J., Rodriguez del Pino B., Koekemoer A.M., Huertas-Company M., Dominguez-Tenreiro R., Carrera F.J., Tadhunter C.)"
VizieR,J/MNRAS/483/1354/table5,"The IPS-MRC-1Jy sources from the Chhetri et al. (2018MNRAS.474.4937C) IPS sample that also appear in the MRC-1Jy sample ( Sadler E.M., Chhetri R., Morgan J., Mahony E.K., Jarrett T.H., Tingay S.)"
VizieR,J/MNRAS/483/1354/table3,"The main IPS-FIRST high S/N sources from the Chhetri et al. (2018MNRAS.474.4937C) IPS sample that lie within the FIRST overlap area ( Sadler E.M., Chhetri R., Morgan J., Mahony E.K., Jarrett T.H., Tingay S.)"
VizieR,J/MNRAS/485/1188/acccat,"ALMA Calibrator Catalogue ( Bonato M., Liuzzo E., Herranz D., Gonzalez-nuevo J., Bonavera L., Tucci M., Massardi M., De Zotti G., Negrello M., Zwaan M.A.)"
VizieR,J/A+A/539/A80/lrg44,"Luminous Red Galaxy (LRG) sample D=4.4 mdens threshold catalog ( Liivamagi L.J., Tempel E., Saar E.)"
VizieR,J/MNRAS/485/1188/list,"List of calibrators ( Bonato M., Liuzzo E., Herranz D., Gonzalez-nuevo J., Bonavera L., Tucci M., Massardi M., De Zotti G., Negrello M., Zwaan M.A.)"
VizieR,J/MNRAS/485/1528/tablea1,"Morphological catalogue of galaxies in the ZwCl0024+1652 cluster ( Amado Z.B., Povic M., Sanchez-Portal M., Tessema S.B., Bongiovanni A., Cepa J., Cervino M., Gonzalez-Serrano J.I., Nadolny J., Perez Garcia A.M., Perez-Martinez R., Pintos-Castro I.)"
VizieR,J/A+A/558/A149/table1,"The 23 Large Program and archive targets ( Burtscher L., Meisenheimer K., Tristram K.R.W., Jaffe W., Honig S.F., Davies R.I., Kishimoto M., Pott J.-U., Rottgering H., Schartmann M., Weigelt G., Wolf S.)"
VizieR,J/A+A/559/A14/cdfsdeep,"Search in CDFS_DEEP field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0 ( Le Fevre O., Cassata P., Cucciati O., et al.)"
VizieR,J/A+A/559/A14/f02deep,"Search in F02_DEEP field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0 ( Le Fevre O., Cassata P., Cucciati O., et al.)"
VizieR,J/A+A/559/A14/f02udeep,"Search in F02_UDEEP field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0 ( Le Fevre O., Cassata P., Cucciati O., et al.)"
VizieR,J/A+A/559/A14/f10wide,"Search in F10_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0 ( Le Fevre O., Cassata P., Cucciati O., et al.)"
VizieR,J/A+A/559/A14/f14wide,"Search in F14_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0 ( Le Fevre O., Cassata P., Cucciati O., et al.)"
VizieR,J/A+A/559/A14/f22wide,"Search in F22_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0 ( Le Fevre O., Cassata P., Cucciati O., et al.)"
VizieR,J/A+A/559/A2/tables,"Results of the spectrocopic  observations ( Galametz A., Stern D., Pentericci L., De Breuck C., Vernet J., Wylezalek D., Fassbender R., Hatch N., Kurk J., Overzier R., Rettura A., Seymour N.)"
VizieR,J/A+A/561/A67/table23,"Main results obtained from the analysis of the optical spectra of the 35 type 1 AGNs and 33 type 2 AGNs (with remaining sources with spectra added) ( Parisi P., Masetti N., Rojas A.F., Jimenez-Bailon E., Chavushyan V., Palazzi E., Bassani L., Bazzano A., Bird A.J., Galaz G., Minniti D., Morelli L., Ubertini P.)"
VizieR,J/A+A/562/A23/spectro,"VIPERS spectroscopic catalog in the CFHTLS W1 and W4 fields ( Garilli B., Guzzo L., Scodeggio M., et al.)"
VizieR,J/A+A/562/A64/table3,"Sample of 170 BL Lac objects in Wu et al. (2007, Cat. J/A+A/466/63) ( Wu Z., Jiang D., Gu M., Chen L.)"
VizieR,J/A+A/562/A79/table1,"Blazars sample ( Sandrinelli A., Covino S., Treves A.)"
VizieR,J/MNRAS/485/2343/tablea2,"The parameters for the CSP-I SNe in the r-band ( Papadogiannakis S., Dhawan S., Morosin R., Goobar A.)"
VizieR,J/A+A/566/A1/galaxies,"Table of galaxies (m_r_<=17.77, z<=0.2) ( Tempel E., Tamm A., Gramann M., Tuvikene T., Liivamagi L. J., Suhhonenko I., Kipper R., Einasto M., Saar E.)"
VizieR,J/MNRAS/485/2167/catalog,"Supplemental catalogue of 11410 recognized M-type stars ( Guo Y.-X., Luo A.-L., Zhang S., Du B., Wang Y.-F., Chen J.-J., Zuo F., Kong X., Hou Y.-H.)"
VizieR,J/A+A/488/73/table2,"Catalogue of the variable objects ( Trevese D., Boutsia K., Vagnetti F., Cappellaro E., Puccetti S.)"
VizieR,J/other/RAA/15.1182/dr1mcat,"Spectroscopic M dwarf catalog from LAMOST DR1 ( Guo Y.-X., Yi Z.-P., Luo A.-L., Wang Y.-F., Bai Y., Yang H.-F., Song Y.-H., Chen J.-J., Chen X.-Y., Zuo F., Du B., Zhang J.-N., Li Y.-B., Kong X., Wang M.-X., Wu Y., Wu K.-F., Zhao Y.-H., Zhang Y., Hou Y.-H., Wang Y.-F., Yang M.)"
VizieR,J/other/RAA/15.1414/table12,"list of E+A galaxies from LAMOST DR2 (table 1)and photometric features (table 2) ( Yang H.-F., Luo A.-L., Chen X.-Y., Hou W., Zhang J.-N., Du W., Zhang J.-F., Cai J.-H., Guo Y.-X., Zhang S., Zhao Y.-H., Wu H., Wang T.-G., Shen S.-Y., Yang M., Zhang Y., Hou Y.-H.)"
VizieR,VII/260/dr7qso,"The SDSS quasar catalog V, DR7 (table2 of the paper) ( Schneider D.P., Richards G.T., Hall P.B., et al.)"
VizieR,J/A+A/359/865/table4,"Compact ISOPHOT Serendipity Sources with associated galaxies ( Stickel M., Lemke D., Klaas U., Beichman C.A., Rowan-Robinson M., Efstathiou A., Bogun S., Kessler M.F., Richter G.)"
VizieR,VII/259/spectra,"Table of spectral observations ( Jones D.H., Read M.A., Saunders W., et al.)"
VizieR,VII/258/vv10,"Quasars (M_v_<-22.25), BL Lac and AGNs (M_v_>-22.25) ( Veron-Cetty M.P., Veron P.)"
VizieR,J/A+A/363/440/table2,"Spectral analysis of Abell 2104 ( Liang H., Lemonon L., Valtchanov I., Pierre M., Soucail G.)"
VizieR,VII/254/kaz,"Properties of Kazarian galaxies ( Kazarian M.A., Adibekyan V.Zh., McLean B., Allen R.J., Petrosian A.R.)"
VizieR,J/A+A/363/887/table1,"Candidates observed with the VLA ( Dallacasa D., Stanghellini C., Centonza M., Fanti R.)"
VizieR,J/A+A/364/391/table1,"Observed source list ( Lobanov, A.P., Krichbaum, T.P., Graham, D.A., Witzel, A., Kraus, A., Zensus, J.A., Britzen, S., Greve, A., Grewing, M.)"
VizieR,VII/252/dr5qso,"The SDSS Quasar Catalog IV, DR5 ( Schneider D.P., Hall P.B., Richards G.T., et al.)"
VizieR,VII/250/parent,"Details of source observations ( Colless M., Dalton G., Maddox S., et al.)"
VizieR,VII/250/2dfgrs,"Best observations of 2dFGRS ( Colless M., Dalton G., Maddox S., et al.)"
VizieR,J/A+A/371/833/table4,"Photometric and spectroscopic properties of optical counterparts ( Lehmann I., Hasinger G., Schmidt M., Giacconi R., Truemper J., Zamorani G., Gunn J.E., Pozzetti L., Schneider D.P., Stanke T., Szokoly G., Thompson D., Wilson G.)"
