TAP_service,table_name,description
VizieR,J/ApJ/754/45/table1,"*Infrared and X-ray properties of the AGNs in the nine-month Swift/BAT catalog ( Ichikawa K., Ueda Y., Terashima Y., Oyabu S., Gandhi P., Matsuta K., Nakagawa T.)"
VizieR,J/ApJ/754/91/samples,"Coordinates, magnitudes, atmospherical parameters,masses, radial and rotational velocities, Fe, Mg, and O abundances of the BS (blue straggler star), HB (horizontal branch) or TO (main-sequence turnoff) samples (tables 2, 3 and 4) ( Lovisi L., Mucciarelli A., Lanzoni B., Ferraro F.R., Gratton R., Dalessandro E., Contreras Ramos R.)"
VizieR,J/ApJ/755/167/galaxies,"SDSS-DR4 Seyfert 1 galaxy  sample with emission-line and luminosity and mass measurements ( Dong X.-B., Ho L.C., Yuan W., Wang T.-G., Fan X., Zhou H., Jiang N.)"
VizieR,J/ApJ/755/171/table1,"[CII] line fluxes and luminosities ( Sargsyan L., Lebouteiller V., Weedman D., Spoon H., Bernard-Salas J., Engels D., Stacey G., Houck J., Barry D., Miles J., Samsonyan A.)"
VizieR,J/ApJ/755/60/table1,"Object List ( Grier C.J., Peterson B.M., Pogge R.W., et al.)"
VizieR,J/ApJ/755/61/table3,"List of SN Ia events used in this paper and their associated host galaxy properties ( Smith M., Nichol R.C., Dilday B., Marriner J., Kessler R., Bassett B., Cinabro D., Frieman J., Garnavich P., Jha S.W., Lampeitl H., Sako M., Schneider D.P., Sollerman J.)"
VizieR,J/ApJ/755/89/table1,"Journal of observations ( Rafelski M., Wolfe A.M., Prochaska J.X., Neeleman M., Mendez A.J.)"
VizieR,J/ApJ/755/89/table3,"Literature DLA metallicities ( Rafelski M., Wolfe A.M., Prochaska J.X., Neeleman M., Mendez A.J.)"
VizieR,J/ApJ/756/116/table1,"Properties of the FR II sample used ( Antognini J., Bird J., Martini P.)"
VizieR,J/ApJ/756/139/table2,"Spectroscopic redshifts ( Connelly J.L., Wilman D.J., Finoguenov A., Hou A., Mulchaey J.S., McGee S.L., Balogh M.L., Parker L.C., Saglia R., Henderson R.D.E., Bower R.G.)"
VizieR,J/ApJ/756/29/table1,"List of sources and their observed properties ( Koay J.Y., Macquart J.-P., Rickett B.J., Bignall H.E., Jauncey D.L., Pursimo T., Reynolds C., Lovell J.E.J., Kedziora-Chudczer L., Ojha R.)"
VizieR,J/ApJ/756/72/irac_R,"Counterparts of EGS 20cm radio sources in infra-red (IRAC, tables 3 and 5), and optical (R-band, table 4) ( Willner S.P., Ashby M.L.N., Barmby P., Chapman S.C., Coil A.L., Cooper M.C., Huang J.-S., Ivison R., Koo D.C.)"
VizieR,J/ApJ/756/74/table2,"Sagittarius stellar velocity data ( Frinchaboy P.M., Majewski S.R., Munoz R.R., Law D.R., Lokas E.L., Kunkel W.E., Patterson R.J., Johnston K.V.)"
VizieR,J/ApJ/756/74/table5,"Supplementary radial velocity data on M giants observed with the DuPont telescope ( Frinchaboy P.M., Majewski S.R., Munoz R.R., Law D.R., Lokas E.L., Kunkel W.E., Patterson R.J., Johnston K.V.)"
VizieR,J/ApJ/757/22/table2,"MMT/Hectospec spectroscopic redshifts for galaxies within the Subaru FOV ( Coe D., Umetsu K., Zitrin A., et al.)"
VizieR,J/ApJ/758/1/oiii,"Luminosities and equivalent widths for ( LaMassa S.M., Heckman T.M., Ptak A., Schiminovich D., O'Dowd M., Bertincourt B.)"
VizieR,J/ApJ/758/129/table4,"Derived properties for the sources in sample A ( Xue Y.Q., Wang S.X., Brandt W.N., Luo B., Alexander D.M., Bauer F.E., Comastri A., Fabian A.C., Gilli R., Lehmer B.D., Schneider D.P., Vignali C., Young M.)"
VizieR,J/ApJ/758/25/galaxies,"Optical and IR properties of the WISE 22um selected SHELS ((Smithsonian Hectospec Lensing Survey) galaxies (tables 2 and 3) ( Hwang H.S., Geller M.J., Kurtz M.J., Dell'Antonio I.P., Fabricant D.G.)"
VizieR,J/ApJ/758/84/table2,"Sources in the RDV (Research & Development - VLBA) sample ( Piner B.G., Pushkarev A.B., Kovalev Y.Y., Marvin C.J., Arenson J.G., Charlot P., Fey A.L., Collioud A., Voitsik P.A.)"
VizieR,J/ApJ/759/107/SNhosts,"Host galaxies measurements ( Kelly P.L., Kirshner R.P.)"
VizieR,J/ApJ/759/112/table1,"AGN sightlines and data used in the catalog ( Tilton E.M., Danforth C.W., Shull J.M., Ross T.L.)"
VizieR,J/ApJ/759/133/table1,"Properties of the Lyman-{alpha} emitters in the 53W002 field ( Mawatari K., Yamada T., Nakamura Y., Hayashino T., Matsuda Y.)"
VizieR,J/ApJ/759/139/table4,"Spitzer/MIPS and Herschel photometry ( Kirkpatrick A., Pope A., Alexander D.M., et al.)"
VizieR,J/ApJ/760/128/sources,"Ly{alpha} emission and best-fit model  SED parameters ( Mallery R.P., Mobasher B., Capak P., Kakazu Y., Masters D., Ilbert O., Hemmati S., Scarlata C., Salvato M., McCracken H., Lefevre O., Scoville N.)"
VizieR,J/ApJ/761/114/table3,"Cluster member summary ( Atlee D.W., Martini P.)"
VizieR,J/ApJ/761/125/table1,"Sample for blazars ( Fan J.H., Yang J.H., Yuan Y.H., Wang J., Gao Y.)"
VizieR,J/ApJ/761/125/table4,"*Sample of 1FGL for blazars ( Fan J.H., Yang J.H., Yuan Y.H., Wang J., Gao Y.)"
VizieR,J/ApJ/761/140/table1,"Spectroscopically identified 0<z<2 SPIRE-selected galaxies ( Casey C.M., Berta S., Bethermin M., et al.)"
VizieR,J/ApJ/761/143/agn,"Broad-line fitting results and black hole  masses for the broad-line AGNs ( Nobuta K., Akiyama M., Ueda Y., et al.)"
VizieR,J/ApJ/761/184/table2,"Observed properties of AGNs with black hole masses ( Weedman D., Sargsyan L., Lebouteiller V., Houck J., Barry D.)"
VizieR,J/ApJ/761/22/table3,"All candidates above {xi}=4.5 in 720deg^2^ of the SPT-SZ survey (South Pole Telescope) ( Song J., Zenteno A., Stalder B., et al.)"
VizieR,J/ApJ/762/46/galaxies,"Galaxies used in the survey ( Perez-Gonzalez P.G., Cava A., Barro G., et al.)"
VizieR,J/ApJ/762/88/table5,"Candidate members of young kinematic groups ( Malo L., Doyon R., Lafreniere D., Artigau E., Gagne J., Baron F., Riedel A.)"
VizieR,J/ApJ/763/111/table1,"Table of observations used for each object ( Vasudevan R.V., Brandt W.N., Mushotzky R.F., Winter L.M., Baumgartner W.H., Shimizu T.T., Schneider D.P., Nousek J.)"
VizieR,J/ApJ/763/127/table6,"Galaxy clusters above 4.5{sigma} in 720sq.deg. observed by the South Pole Telescope (SPT) ( Reichardt C.L., Stalder B., Bleem L.E., et al.)"
VizieR,J/ApJ/763/133/table1,"Raw and corrected measurements of broad-line AGN hosts ( Trump J.R., Hsu A.D., Fang J.J., Faber S.M., Koo D.C., Kocevski D.D.)"
VizieR,J/ApJ/763/42/table1,"SN sample ( Ofek E.O., Fox D., Cenko S.B., et al.)"
VizieR,J/ApJ/763/73/table1,"Galaxy properties ( Szomoru D., Franx M., van Dokkum P.G., Trenti M., Illingworth G.D., Labbe I., Oesch P.)"
VizieR,J/ApJ/763/88/table6,"Photometrically classified SNe Ia data ( Campbell H., D'Andrea C.B., Nichol R.C., et al.)"
VizieR,J/ApJ/764/114/table1,"Intermediate-mass members of L1641 ( Hsu W.-H., Hartmann L., Allen L., Hernandez J., Megeath S.T., Tobin J.J., Ingleby L.)"
VizieR,J/ApJ/764/114/table2,"Non-members of L1641 observed with OSMOS ( Hsu W.-H., Hartmann L., Allen L., Hernandez J., Megeath S.T., Tobin J.J., Ingleby L.)"
VizieR,J/ApJ/764/135/table3,"BL Lac spectral properties ( Shaw M.S., Romani R.W., Cotter G., Healey S.E., Michelson P.F., Readhead A.C.S., Richards J.L., Max-Moerbeck W., King O.G., Potter W.J.)"
VizieR,J/ApJ/765/117/table1,"AEGIS X-ray galaxy groups ( Erfanianfar G., Finoguenov A., Tanaka M., et al.)"
VizieR,J/ApJ/765/117/table2,"Group member galaxies ( Erfanianfar G., Finoguenov A., Tanaka M., et al.)"
VizieR,J/ApJ/765/26/table1,"Local strong H{alpha} emitters (HAEs) ( Shim H., Chary R.-R.)"
VizieR,J/ApJ/765/47/table1,"z>3.055 Lyman break galaxies (LBGs) sample ( Nestor D.B., Shapley A.E., Kornei K.A., Steidel C.C., Siana B.)"
VizieR,J/ApJ/765/47/table3,"Summary of Ly{alpha} emitters (LAEs) data ( Nestor D.B., Shapley A.E., Kornei K.A., Steidel C.C., Siana B.)"
VizieR,J/ApJ/765/62/table1,"Radio and optical properties of the sample of radio galaxies ( Sikora M., Stasinska G., Koziel-Wierzbowska D., Madejski G.M., Asari N.V.)"
VizieR,J/ApJ/766/109/table2,"List of ellipticals and their properties ( Kim D., Im M.)"
VizieR,J/ApJ/766/37/table1,"Radio and optical data for our sample ( Singal A.K., Singh R.L.)"
VizieR,J/ApJ/766/60/table4,"GALEX Time Domain Survey (TDS) catalog ( Gezari S., Martin D.C., Forster K., Neill J.D., Huber M., Heckman T., Bianchi L., Morrissey P., Neff S.G., Seibert M., Schiminovich D., Wyder T.K., Burgett W.S., Chambers K.C., Kaiser N., Magnier E.A., Price P.A., Tonry J.L.)"
VizieR,J/ApJ/767/14/table2,"MASIV data ( Pursimo T., Ojha R., Jauncey D.L., Rickett B.J., Dutka M.S., Koay J.Y., Lovell J.E.J., Bignall H.E., Kedziora-Chudczer L., Macquart J.-P.)"
VizieR,J/ApJ/767/15/table1,"HeCS basic properties ( Rines K., Geller M.J., Diaferio A., Kurtz M.J.)"
VizieR,J/ApJ/768/13/table2,"Spitzer Archival FIR Extragalactic Survey (SAFIRES) photometry ( Hanish D.J., Teplitz H.I., Capak P., Desai V., Armus L., Brinkworth C., Brooke T., Colbert J., Frayer D., Huynh M., Lacy M., Murphy E., Noriega-Crespo A., Paladini R., Scarlata C., Shenoy S.)"
VizieR,J/ApJ/768/172/table3,"Details of probable dSph members ( Collins M.L.M., Chapman S.C., Rich R.M., Ibata R.A., Martin N.F., Irwin M.J., Bate N.F., Lewis G.F., Penarrubia J., Arimoto N., Casey C.M., Ferguson A.M.N., Koch A., McConnachie A.W., Tanvir N.)"
VizieR,J/ApJ/768/37/nvssqsos,"NVSS-detected QSOs in redsfhit range  0.2<z<0.45  or 1.8<z<2.5 ( Condon J.J., Kellermann K.I., Kimball A.E., Ivezic Z., Perley R.A.)"
VizieR,J/ApJ/769/116/dogs,"Properties and UV to FIR  photometry for WISE 12um selected dust-obscured galaxies (DOGs) ( Hwang H.S., Geller M.J.)"
VizieR,J/ApJ/769/52/table3,"List of known clusters in SDSS LRG beams ( Wong K.C., Zabludoff A.I., Ammons S.M., Keeton C.R., Hogg D.W., Gonzalez A.H.)"
VizieR,J/ApJ/769/54/table2,"HIRES DLA sample ( Neeleman M., Wolfe A.M., Prochaska J.X., Rafelski M.)"
VizieR,J/ApJ/769/79/table1,"The CARLA sample of radio-loud AGNs (Clusters Around Radio-Loud AGNs) ( Wylezalek D., Galametz A., Stern D., Vernet J., De Breuck C., Seymour N., Brodwin M., Eisenhardt P.R.M., Gonzalez A.H., Hatch N., Jarvis M., Rettura A., Stanford S.A., Stevens J.A.)"
VizieR,J/ApJ/770/138/table1,"Summary of the metallicity of the Lyman limit systems (LLS), super-LLS, and DLA at z>~1 ( Lehner N., Howk J.C., Tripp T.M., Tumlinson J., Prochaska J.X., O'Meara J.M., Thom C., Werk J.K., Fox A.J., Ribaudo J.)"
VizieR,J/ApJ/771/85/table4,"Compilation of masses and structural parameters for high-redshift galaxies ( van de Sande J., Kriek M., Franx M., van Dokkum P.G., Bezanson R., Bouwens R.J., Quadri R.F., Rix H.-W., Skelton R.E.)"
VizieR,J/ApJ/772/131/table4,Musket Ball Cluster redshift catalog ( Dawson W.A.)
VizieR,J/ApJ/772/25/table1,"ACTi Sunyaev-Zel'dovich effect (SZE) measurements of clusters ( Sifon C., Menanteau F., Hasselfield M., et al.)"
VizieR,J/ApJ/772/25/table8,"Spectroscopic members of the 16 ACT clusters ( Sifon C., Menanteau F., Hasselfield M., et al.)"
VizieR,J/ApJ/772/26/table5,"Summary of obscured AGN candidates observed with Keck/DEIMOS ( Assef R.J., Stern D., Kochanek C.S., Blain A.W., Brodwin M., Brown M.J.I., Donoso E., Eisenhardt P.R.M., Jannuzi B.T., Jarrett T.H., Stanford S.A., Tsai C.-W., Wu J., Yan L.)"
VizieR,J/ApJ/772/48/table2,"Properties of 883 PEARS emission-line galaxies ( Pirzkal N., Rothberg B., Ly C., Malhotra S., Rhoads J.E., Grogin N.A., Dahlen T., Noeske K.G., Meurer G.R., Walsh J.R., Hathi N.P., Cohen S.H., Bellini A., Holwerda B.W., Straughn A.N., Mechtley M., Windhorst R.A.)"
VizieR,J/ApJ/772/73/table5,"*General properties of GRBs in the master sample ( Kopac D., Kobayashi S., Gomboc A., Japelj J., Mundell C.G., Guidorzi C., Melandri A., Bersier D., Cano Z., Smith R.J., Steele I.A., Virgili F.J.)"
VizieR,J/ApJ/773/86/table1,"A2029 member list ( Tyler K.D., Rieke G.H., Bai L.)"
VizieR,J/ApJ/773/L36/gcdata,"Observations and globular cluster  properties ( Colucci J.E., Duran M.F., Bernstein R.A., McWilliam A.)"
VizieR,J/ApJ/774/157/table1,"Fitting parameters of the analyzed GRB X-ray afterglows ( Dainotti M.G., Petrosian V., Singal J., Ostrowski M.)"
VizieR,J/ApJ/774/40/table1,"The 9 QSO fields studied in this work ( Andrews H., Barrientos L.F., Lopez S., Lira P., Padilla N., Gilbank D.G., Lacerna I., Maureira M.J., Ellingson E., Gladders M.D., Yee H.K.C.)"
VizieR,J/ApJ/775/106/table1,"The Sample of 1.2<z<3 early-type galaxies (ETGs) ( Cassata P., Giavalisco M., Williams C.C., Guo Y., Lee B., Renzini A., Ferguson H., Faber S.F., Barro G., McIntosh D.H., Lu Y., Bell E.F., Koo D.C., Papovich C.J., Ryan R.E., Conselice C.J., Grogin N., Koekemoer A., Hathi N.P.)"
VizieR,J/ApJ/775/116/bhgal,"BPT diagram AGN and composites:  galaxy properties and emission line fluxes ( Reines A.E., Greene J.E., Geha M.)"
VizieR,J/ApJ/775/92/agn_mc,"Parameters of AGN behind the LMC   or the SMC ( Kozlowski S., Onken C.A., Kochanek C.S., Udalski A., Szymanski M.K., Kubiak M., Pietrzynski G., Soszynski I., Wyrzykowski L., Ulaczyk K., Poleski R., Pietrukowicz P., Skowron J., (the OGLE Collaboration), Meixner M., Bonanos A.Z.)"
VizieR,J/ApJ/776/114/gal,"Observed galaxy properties and absorption properties (tables 2 and 3) ( Nielsen N.M., Churchill C.W., Kacprzak G.G., Murphy M.T.)"
VizieR,J/ApJ/776/26/table13,"Positions, light curve parameters, line-of-sight velocities, proper motions, and metallicities of RR Lyrae targets (tables 1 and 3) ( Sesar B., Grillmair C.J., Cohen J.G., Bellm E.C., Bhalerao V.B., Levitan D., Laher R.R., Ofek E.O., Surace J.A., Tang S., Waszczak A., Kulkarni S.R., Prince T.A.)"
VizieR,J/ApJ/776/71/table4,"The ZENS catalog of structural, photometric and environmental properties for the sample galaxies ( Carollo C.M., Cibinel A., Lilly S.J., Miniati F., Norberg P., Silverman J.D., van Gorkom J., Cameron E., Finoguenov A., Peng Y., Pipino A., Rudick C.S.)"
VizieR,J/ApJ/776/91/table1,"ClG 2130.4-0000 MMT/Hectospec spectroscopic redshifts ( Lemze D., Postman M., Genel S., et al.)"
VizieR,J/ApJ/776/91/table2,"ACO 611 MMT/Hectospec spectroscopic redshifts ( Lemze D., Postman M., Genel S., et al.)"
VizieR,J/ApJ/777/168/troughs,"CIV- (table2) and SiIV- (table3) BAL troughs ( Filiz Ak N., Brandt W.N., Hall P.B., Schneider D.P., Anderson S.F., Hamann F., Lundgren B.F., Myers A.D., Paris I., Petitjean P., Ross N.P., Shen Y., York D.)"
VizieR,J/ApJ/777/64/table1,"Observed properties of the 173 AGN and Galaxy Evolution Survey (AGES) Type 2 AGNs ( Comerford J.M., Schluns K., Greene J.E., Cool R.J.)"
VizieR,J/ApJ/778/128/grb,"GRB afterglow properties and host positions ( Perley D.A., Levan A.J., Tanvir N.R., Cenko S.B., Bloom J.S., Hjorth J., Kruhler T., Filippenko A.V., Fruchter A., Fynbo J.P.U., Jakobsson P., Kalirai J., Milvang-Jensen B., Morgan A.N., Prochaska J.X., Silverman J.M.)"
VizieR,J/ApJ/778/188/table1,"Full z<0.4 spectroscopic Chandra/SDSS catalog ( Trichas M., Green P.J., Constantin A., Aldcroft T., Kalfountzou E., Sobolewska M., Hyde A.K., Zhou H., Kim D.-W., Haggard D., Kelly B.C.)"
VizieR,J/ApJ/779/137/table2,"WFC3 grism spectroscopic redshifts of galaxies ( Zeimann G.R., Stanford S.A., Brodwin M., Gonzalez A.H., Mancone C., Snyder G.F., Stern D., Eisenhardt P., Dey A., Moustakas J.)"
VizieR,J/ApJ/779/65/table3,"LBG Photometry ( Mostardi R.E., Shapley A.E., Nestor D.B., Steidel C.C., Reddy N.A., Trainor R.F.)"
VizieR,J/ApJ/779/65/table4,"LAE Photometry ( Mostardi R.E., Shapley A.E., Nestor D.B., Steidel C.C., Reddy N.A., Trainor R.F.)"
VizieR,J/ApJ/779/65/table8,"Photometry for GNBs and LAEs with m_4670_>26.0 ( Mostardi R.E., Shapley A.E., Nestor D.B., Steidel C.C., Reddy N.A., Trainor R.F.)"
VizieR,J/ApJ/779/87/table1,"Properties of the 182 ""isolated"" galaxies in the ""MgII Absorber-Galaxy Catalog"" ( Churchill C.W., Trujillo-Gomez S., Nielsen N.M., Kacprzak G.G.)"
VizieR,J/ApJ/780/34/table3,"Photometric catalog ( Lundgren B.F., van Dokkum P., Franx M., Labbe I., Trenti M., Bouwens R., Gonzalez V., Illingworth G., Magee D., Oesch P., Stiavelli M.)"
VizieR,J/ApJ/781/2/table2,"Spectroscopic data ( Ammons S.M., Wong K.C., Zabludoff A.I., Keeton C.R.)"
VizieR,J/ApJ/782/45/table1,"Basic data and variability amplitude ( Du P., Hu C., Lu K.-X., Wang F., Qiu J., Li Y.-R., Bai J.-M., Kaspi S., Netzer H., Wang J.-M., (the Seambh collaboration))"
VizieR,J/ApJ/783/135/galaxies,"Fluxes from UV to FIR (tables 1--3) ( Amblard A., Riguccini L., Temi P., Im S., Fanelli M., Serra P.)"
VizieR,J/ApJ/783/52/table1,"Redshifts in the field of A383 ( Geller M.J., Hwang H.S., Diaferio A., Kurtz M.J., Coe D., Rines K.J.)"
VizieR,J/ApJ/784/170/table4,"List of 6036 K giants selected from SDSS DR9 ( Xue X.-X., Ma Z., Rix H.-W., Morrison H.L., Harding P., Beers T.C., Ivans I.I., Jacobson H.R., Johnson J., Lee Y.S., Lucatello S., Rockosi C.M., Sobeck J.S., Yanny B., Zhao G., Allende Prieto C.)"
VizieR,J/ApJ/784/9/table1,"SCUBA-2 Sample ( Barger A.J., Cowie L.L., Chen C.-C., Owen F.N., Wang W.-H., Casey C.M., Lee N., Sanders D.B., Williams J.P.)"
VizieR,J/ApJ/785/104/table1,"redMaPPer DR8 cluster catalog ( Rykoff E.S., Rozo E., Busha M.T., Cunha C.E., Finoguenov A., Evrard A., Hao J., Koester B.P., Leauthaud A., Nord B., Pierre M., Reddick R., Sadibekova T., Sheldon E.S., Wechsler R.H.)"
VizieR,J/ApJ/785/104/table2,"redMaPPer DR8 member catalog ( Rykoff E.S., Rozo E., Busha M.T., Cunha C.E., Finoguenov A., Evrard A., Hao J., Koester B.P., Leauthaud A., Nord B., Pierre M., Reddick R., Sadibekova T., Sheldon E.S., Wechsler R.H.)"
VizieR,J/ApJ/786/17/table1,"The CARLA (in RA order) ( Wylezalek D., Vernet J., De Breuck C., Stern D., Brodwin M., Galametz A., Gonzalez A.H., Jarvis M., Hatch N., Seymour N., Stanford S.A.)"
VizieR,J/ApJ/786/59/table3,"SED Fitting Results ( Hagen A., Ciardullo R., Gronwall C., Acquaviva V., Bridge J., Zeimann G.R., Blanc G.A., Bond N.A., Finkelstein S.L., Song M., Gawiser E., Fox D.B., Gebhardt H., Malz A.I., Schneider D.P., Drory N., Gebhardt K., Hill G.J.)"
VizieR,J/ApJ/786/L10/table1,"Results of dynamical models and multiple population fitting ( Shetty S., Cappellari M.)"
VizieR,J/ApJ/787/24/table4,"The Structural Parameters of True Edge-on Galaxies from the 1-D Analysis ( Bizyaev D.V., Kautsch S.J., Mosenkov A.V., Reshetnikov V.P., Sotnikova N.YA., Yablokova N.V., Hillyer R.W.)"
VizieR,J/ApJ/787/90/table1,"GRB Minimum Timescales ( Golkhou V.Z., Butler N.R.)"
VizieR,J/ApJ/788/119/table1,"Data Summary ( Lehner N., O'Meara J.M., Fox A.J., Howk J.C., Prochaska J.X., Burns V., Armstrong A.A.)"
VizieR,J/ApJ/788/125/table3,"Derived Properties ( Simpson J.M., Swinbank A.M., Smail I., et al.)"
VizieR,J/ApJ/788/154/table1,"Supernovae Sample ( Ofek E.O., Arcavi I., Tal D., Sullivan M., Gal-Yam A., Kulkarni S.R., Nugent P.E., Ben-Ami S., Bersier D., Cao Y., Cenko S.B., De Cia A., Filippenko A.V., Fransson C., Kasliwal M.M., Laher R., Surace J., Quimby R., Yaron O.)"
VizieR,J/ApJ/788/159/table1,"List of Target Active Galactic Nuclei ( Koshida S., Minezaki T., Yoshii Y., Kobayashi Y., Sakata Y., Sugawara S., Enya K., Suganuma M., Tomita H., Aoki T., Peterson B.A.)"
VizieR,J/ApJ/788/30/table1,"X-ray Flares ( Swenson C.A., Roming P.W.A.)"
VizieR,J/ApJ/788/45/table1,"List of the 224168 selected galaxies ( Toba Y., Oyabu S., Matsuhara H., Malkan M.A., Gandhi P., Nakagawa T., Isobe N., Shirahata M., Oi N., Ohyama Y., Takita S., Yamauchi C., Yano K.)"
VizieR,J/ApJ/788/72/table1,"Summary of the Observed Sample ( Gallazzi A., Bell E.F., Zibetti S., Brinchmann J., Kelson D.D.)"
VizieR,J/ApJ/788/81/members,"Properties of candidate members of  young kinematic groups and membership probabilities ( Malo L., Artigau E., Doyon R., Lafreniere D., Albert L., Gagne J.)"
VizieR,J/ApJ/788/L39/table1,"Physical parameters for the AMIGA galaxies in our sample ( Fernandez Lorenzo M., Sulentic J., Verdes-Montenegro L., Blasco-Herrera J., Argudo-Fernandez M., Garrido J., Ramirez-Moreta P., Ruiz J.E., Sanchez-Exposito S., Santander-Vela J.D.)"
VizieR,J/ApJ/789/104/table1,"SN Sample ( Ofek E.O., Sullivan M., Shaviv N.J., Steinbok A., Arcavi I., Gal-Yam A., Tal D., Kulkarni S.R., Nugent P.E., Ben-Ami S., Kasliwal M.M., Cenko S.B., Laher R., Surace J., Bloom J.S., Filippenko A.V., Silverman J.M., Yaron O.)"
VizieR,J/ApJ/789/112/table1,"Summary of Offset AGN Candidates ( Comerford J.M., Greene J.E.)"
VizieR,J/ApJ/789/135/table1,"Sources Analyzed ( Williamson K.E., Jorstad S.G., Marscher A.P., et al.)"
VizieR,J/ApJ/789/23/table2,"Properties of Host Galaxies from Photometry and Imaging ( Kelly P.L., Filippenko A.V., Modjaz M., Kocevski D.)"
VizieR,J/ApJ/789/23/table3,"Properties of Host Galaxies with SDSS Spectra ( Kelly P.L., Filippenko A.V., Modjaz M., Kocevski D.)"
VizieR,J/ApJ/790/16/table1,"COSMOS X-Ray ETGs Properties ( Civano F., Fabbiano G., Pellegrini S., Kim D.-W., Paggi A., Feder R., Elvis M.)"
VizieR,J/ApJ/790/54/table2,"Model results ( Chung S.M., Kochanek C.S., Assef R., Brown M.J.I., Stern D., Jannuzi B.T., Gonzalez A.H., Hickox R.C., Moustakas J.)"
